gene_id	ControlSample	KnockOutSample
AT1G14407 135.902585 1517.048494
AT1G14408 3663.544420 9772.418104
AT1G14409 8941.902799 20612.035646
AT1G14410 20506.235786 12464.038667
AT1G14411 1505.655843 2581.559252
AT1G14412 1324.446394 4885.380322
AT1G14413 6.704794 3936.240242
AT1G14414 1238.449812 2854.419752
AT1G14415 5684.266732 21015.965758
AT1G14416 14686.523759 9808.263558
AT1G14417 18416.853542 18270.400098
AT1G14418 1751.127842 27795.814081
AT1G14419 1062.670980 3957.123325
AT1G14420 12669.641987 3321.303507
AT1G14421 13838.089785 369.321696
AT1G14422 1979.577013 12383.604572
AT1G14423 732.011780 16411.557207
AT1G14424 1834.978484 11025.876644
AT1G14425 13459.798120 5603.557237
AT1G14426 325.122166 542.714591
AT1G14427 10626.911069 2145.032502
AT1G14428 14232.035157 146.713889
AT1G14429 10979.696036 12524.202460
AT1G14430 18229.856441 10870.642598
AT1G14431 25535.974029 1869.342051
AT1G14432 20275.757317 3194.664144
AT1G14433 15926.840419 520.675802
AT1G14434 220.710959 21634.740654
AT1G14435 5864.559618 3111.274178
AT1G14436 204.173406 1901.183020
AT1G14437 17536.131046 2306.698019
AT1G14438 1388.656636 7567.315744
AT1G14439 909.886563 5431.162450
AT1G14440 7373.516495 19516.962554
AT1G14441 56.722190 2475.187323
AT1G14442 19840.014649 14040.087039
AT1G14443 203.417249 13355.555406
AT1G14444 6573.096377 4826.081698
AT1G14445 12378.478103 381.235389
AT1G14446 8382.099307 985.495651
AT1G14447 2983.161290 2683.084658
AT1G14448 2204.791650 3348.020325
AT1G14449 8283.303751 5407.511216
AT1G14450 14019.358501 8832.320078
AT1G14451 9439.712149 13002.340770
AT1G14452 2055.307260 9653.453169
AT1G14453 18654.892880 23272.983184
AT1G14454 5341.850887 2165.175451
AT1G14455 4855.742180 4534.607990
AT1G14456 296.993561 1460.339518
AT1G14457 11623.566332 9656.455885
AT1G14458 15444.112064 12139.197363
AT1G14459 10884.274300 7262.096927
AT1G14460 23776.133915 3993.452467
AT1G14461 1238.021180 10103.335673
AT1G14462 3904.570452 4.930815
AT1G14463 1222.054384 15374.029786
AT1G14464 1550.898129 2152.258065
AT1G14465 2904.456313 15855.263405
AT1G14466 474.267800 13516.545549
AT1G14467 11952.298929 8738.120304
AT1G14468 15398.060121 9927.398846
AT1G14469 1011.216285 9899.533067
AT1G14470 25353.895413 11247.566637
AT1G14471 7796.657338 430.516556
AT1G14472 6139.497543 4080.218757
AT1G14473 3988.461684 808.294321
AT1G14474 11399.154332 814.614582
AT1G14475 21987.847621 3963.085788
AT1G14476 464.266366 12084.272286
AT1G14477 1947.738212 7066.425977
AT1G14478 17316.323740 207.971740
AT1G14479 28551.733207 14927.781152
AT1G14480 358.711051 458.545427
AT1G14481 830.594043 13572.859432
AT1G14482 13457.457625 4681.718497
AT1G14483 367.326731 373.172094
AT1G14484 13961.221107 1820.464858
AT1G14485 6976.164922 10019.297830
AT1G14486 1764.263680 2424.302744
AT1G14487 1281.516831 634.027161
AT1G14488 17020.506302 13035.642079
AT1G14489 7834.474685 3996.432447
AT1G14490 3806.211921 5511.276894
AT1G14491 8743.220679 1039.842250
AT1G14492 8104.212531 20766.170843
AT1G14493 23421.260628 22168.890957
AT1G14494 7486.230110 26034.692709
AT1G14495 7373.610706 2957.834101
AT1G14496 6216.458693 6559.783471
AT1G14497 14516.765435 7815.953246
AT1G14498 7292.460402 1272.453963
AT1G14499 10644.384350 9859.505875
AT1G14500 14374.277779 2489.219764
AT1G14501 1535.092441 3549.159886
AT1G14502 831.121555 7633.873318
AT1G14503 5131.709342 30753.798517
AT1G14504 2587.578967 6750.095401
AT1G14505 5907.236854 1487.139500
AT1G14506 1562.805567 13679.810816
AT1G14507 14019.245094 22453.340251
AT1G14508 19543.695364 24288.684133
AT1G14509 11677.721122 1231.897580
AT1G14510 577.362560 4726.823237
AT1G14511 3324.695364 3359.989319
AT1G14512 15009.626606 13501.559099
AT1G14513 5772.081393 6985.617237
AT1G14514 3041.276894 5862.686544
AT1G14515 7320.870968 2572.820154
AT1G14516 1742.038392 18506.505875
AT1G14517 2115.417402 14919.339579
AT1G14518 5319.867550 14729.255196
AT1G14519 7906.971648 8570.019990
AT1G14520 19965.762505 5507.966094
AT1G14521 2207.956175 20595.389416
AT1G14522 11358.458937 9791.471236
AT1G14523 4241.624866 16217.873379
AT1G14524 14972.222602 3183.736381
AT1G14525 9290.470412 4717.614185
AT1G14526 17618.606037 4053.932310
AT1G14527 24351.484970 11392.450331
AT1G14528 21503.748863 12919.969543
AT1G14529 13377.638234 16267.060945
AT1G14530 10119.911618 13259.488205
AT1G14531 15340.775903 2180.676901
AT1G14532 5381.848628 20737.109287
AT1G14533 9068.036744 1641.963683
AT1G14534 506.476028 1000.065493
AT1G14535 11129.720756 2951.637745
AT1G14536 2240.380352 18505.761895
AT1G14537 10652.829859 6723.929319
AT1G14538 2181.017304 26614.824122
AT1G14539 30738.393078 5546.914609
AT1G14540 30890.786035 10516.895535
AT1G14541 3325.590564 15759.344707
AT1G14542 12629.755699 835.595813
AT1G14543 4105.815210 23482.145817
AT1G14544 10567.773675 8306.112003
AT1G14545 19437.141453 2473.110660
AT1G14546 1953.407147 9486.473891
AT1G14547 2767.256752 2417.532640
AT1G14548 12963.606342 19619.690542
AT1G14549 1682.097598 14333.129063
AT1G14550 17889.087710 8484.257912
AT1G14551 5538.219367 3791.415510
AT1G14552 3422.484817 1280.407361
AT1G14553 6449.314493 3879.636250
AT1G14554 7429.423353 16047.930540
AT1G14555 405.255287 10783.346232
AT1G14556 1640.417249 3.698935
AT1G14557 14208.473342 13267.299173
AT1G14558 465.790765 2226.326792
AT1G14559 17852.860744 5130.325022
AT1G14560 5934.803308 10811.487228
AT1G14561 2418.013672 6831.633473
AT1G14562 1064.566851 10860.137150
AT1G14563 1112.284188 12978.980834
AT1G14564 6674.397351 8501.938841
AT1G14565 12979.415265 6190.371410
AT1G14566 6599.327250 2483.361034
AT1G14567 5920.169836 7333.533525
AT1G14568 4522.444777 413.041871
AT1G14569 6155.515671 721.540696
AT1G14570 1891.687124 1499.637562
AT1G14571 3210.880581 20389.767022
AT1G14572 1822.000000 15594.966643
AT1G14573 960.937529 268.157292
AT1G14574 4803.508408 17442.994049
AT1G14575 4710.432142 6513.402203
AT1G14576 6451.744072 26979.590442
AT1G14577 3603.547472 8483.671865
AT1G14578 1867.631703 510.754967
AT1G14579 883.154332 1584.149785
AT1G14580 2170.034944 5715.682546
AT1G14581 21489.090854 5187.017670
AT1G14582 10122.201422 853.743950
AT1G14583 298.745506 10318.810846
AT1G14584 432.388379 205.114170
AT1G14585 36.924070 25788.042146
AT1G14586 354.849818 10127.247353
AT1G14587 5350.547105 4753.318583
AT1G14588 747.939756 16434.670858
AT1G14589 8015.383679 2872.222816
AT1G14590 3032.533586 11848.996643
AT1G14591 7287.045289 3524.183233
AT1G14592 5313.560961 5090.275826
AT1G14593 4379.091769 5394.785730
AT1G14594 5078.580523 18132.261391
AT1G14595 4959.546037 9799.529527
AT1G14596 2263.725852 1480.684591
AT1G14597 173.454054 1859.634571
AT1G14598 1135.736320 8445.038606
AT1G14599 289.709525 1774.708945
AT1G14600 956.654714 9894.376110
AT1G14601 7433.240028 7270.988342
AT1G14602 493.061312 3687.820795
AT1G14603 7000.747978 11930.212531
AT1G14604 13125.246864 958.689077
AT1G14605 11760.738090 8725.047304
AT1G14606 3374.338328 2587.324931
AT1G14607 15538.304025 15546.362743
AT1G14608 5870.904263 6573.373363
AT1G14609 7164.186682 262.376293
AT1G14610 9140.761132 14977.221076
AT1G14611 753.988617 2607.942747
AT1G14612 2077.437513 9909.705374
AT1G14613 16861.281320 3333.653981
AT1G14614 6179.737175 12026.801599
AT1G14615 213.984863 10124.172643
AT1G14616 11328.683828 6833.434126
AT1G14617 1352.543718 23947.876400
AT1G14618 10189.060945 16153.592486
AT1G14619 2595.814692 5256.297494
AT1G14620 14818.037965 12417.964354
AT1G14621 5969.875729 5598.494217
AT1G14622 118.646504 526.089908
AT1G14623 3853.624195 21285.879025
AT1G14624 20872.871303 1041.759545
AT1G14625 950.039674 6794.916349
AT1G14626 18388.088015 22041.711112
AT1G14627 200.654012 3682.493301
AT1G14628 14622.161321 2852.444044
AT1G14629 690.211982 5028.138920
AT1G14630 2971.230750 1624.660421
AT1G14631 1685.938108 556.541185
AT1G14632 5940.510514 7410.206153
AT1G14633 7954.300363 2748.099612
AT1G14634 981.332621 3510.531266
AT1G14635 27344.774682 5710.022553
AT1G14636 482.929777 2381.034577
AT1G14637 1281.782037 4952.939390
AT1G14638 16372.595233 22700.213630
AT1G14639 575.476547 5625.822169
AT1G14640 10163.402509 3887.000519
AT1G14641 1564.023865 3974.302774
AT1G14642 13172.804987 12384.731742
AT1G14643 855.030000 1505.267098
AT1G14644 8954.405377 14252.552202
AT1G14645 1703.116489 1359.964354
AT1G14646 332.454604 14190.429670
AT1G14647 1577.936460 25682.799402
AT1G14648 4380.119999 5290.020814
AT1G14649 1206.315958 12826.674398
AT1G14650 19583.987182 3227.160710
AT1G14651 3314.224433 2780.460829
AT1G14652 25256.099857 7123.315043
AT1G14653 2974.364452 1862.698202
AT1G14654 4346.371899 5743.091006
AT1G14655 14502.510575 1541.482498
AT1G14656 937.642994 2632.501968
AT1G14657 366.398633 6052.009308
AT1G14658 2106.586383 6212.529588
AT1G14659 279.612110 18821.047609
AT1G14660 5101.784234 1313.798944
AT1G14661 1669.831843 13819.692068
AT1G14662 3413.340403 454.490493
AT1G14663 18854.130924 19285.689810
AT1G14664 1564.220344 1480.148534
AT1G14665 11692.903226 6322.486648
AT1G14666 1794.950346 6327.914701
AT1G14667 5279.676626 10119.184698
AT1G14668 7977.849452 561.739921
AT1G14669 14003.219550 2157.729881
AT1G14670 14716.632344 15629.690115
AT1G14671 11621.710501 8838.237312
AT1G14672 3767.880062 25.896847
AT1G14673 11408.567400 3927.113498
AT1G14674 19008.845088 15128.441053
AT1G14675 5844.644093 16231.455428
AT1G14676 7753.292398 7802.933775
AT1G14677 19818.418806 3303.980834
AT1G14678 6059.163793 3837.374981
AT1G14679 12771.819880 22271.984741
AT1G14680 3490.374157 11087.762688
AT1G14681 273.417951 17565.732810
AT1G14682 3746.452589 18166.259529
AT1G14683 7323.484237 6709.979522
AT1G14684 1705.945097 11288.690451
AT1G14685 1382.176458 6167.573840
AT1G14686 10405.239967 5356.121586
AT1G14687 1873.263619 12793.500961
AT1G14688 11755.001709 1205.320872
AT1G14689 30549.590289 2137.452071
AT1G14690 10501.669515 1527.831599
AT1G14691 12439.246803 76.512223
AT1G14692 20672.571154 14797.961974
AT1G14693 2559.742882 648.108463
AT1G14694 1590.024995 165.733818
AT1G14695 11691.013764 4335.799951
AT1G14696 12087.245827 18682.003845
AT1G14697 23547.419416 4080.094852
AT1G14698 27650.483840 4020.982086
AT1G14699 3425.815485 8487.889340
AT1G14700 94.929716 6678.816187
AT1G14701 702.358837 5821.924802
AT1G14702 1636.262276 13237.050691
AT1G14703 7494.578814 10969.736991
AT1G14704 1867.134617 3150.256050
AT1G14705 2173.012604 4715.740532
AT1G14706 2806.532609 8084.703269
AT1G14707 5904.065615 1910.617878
AT1G14708 14305.792352 14283.336711
AT1G14709 9953.563646 3829.079257
AT1G14710 7734.293954 10201.569262
AT1G14711 5707.352458 24784.394757
AT1G14712 9859.961943 10799.704764
AT1G14713 17721.806452 8912.573199
AT1G14714 2486.450850 7104.608295
AT1G14715 963.941404 7440.410718
AT1G14716 984.219489 26003.462020
AT1G14717 19728.160833 132.702414
AT1G14718 70.438795 7823.938841
AT1G14719 1612.666524 1621.089022
AT1G14720 8810.082705 814.112674
AT1G14721 420.322398 4198.426435
AT1G14722 14557.833125 8068.434217
AT1G14723 14029.692557 2119.779015
AT1G14724 254.778588 716.850063
AT1G14725 14619.904202 2519.777703
AT1G14726 5065.820338 3941.995422
AT1G14727 8878.436415 1758.731895
AT1G14728 1172.425306 3698.329661
AT1G14729 22208.091311 697.615192
AT1G14730 19628.536699 14405.657460
AT1G14731 3955.810419 557.283364
AT1G14732 5653.659169 28328.340587
AT1G14733 3941.038972 141.684011
AT1G14734 4146.504288 4162.490310
AT1G14735 17348.969146 27406.872951
AT1G14736 6381.589831 7404.973296
AT1G14737 11550.109256 303.884884
AT1G14738 8035.666677 5716.488418
AT1G14739 2651.180761 12873.428297
AT1G14740 21597.486648 2915.737999
AT1G14741 3248.458174 20636.773949
AT1G14742 8604.779565 1137.487350
AT1G14743 2467.546922 395.475936
AT1G14744 8504.599872 607.308695
AT1G14745 3183.475875 2413.079623
AT1G14746 14749.504074 15500.181768
AT1G14747 3342.200385 11742.387097
AT1G14748 9524.915311 857.919553
AT1G14749 4517.241798 2633.169225
AT1G14750 633.209296 5555.120853
AT1G14751 2817.382824 14285.371105
AT1G14752 2213.284616 7834.012879
AT1G14753 4665.118168 1021.453810
AT1G14754 192.290323 21872.869655
AT1G14755 3996.162145 20584.782708
AT1G14756 433.131321 2460.285348
AT1G14757 1277.751762 8092.030335
AT1G14758 368.786340 1807.861690
AT1G14759 3134.988495 252.046937
AT1G14760 3311.910703 4071.531297
AT1G14761 1057.730949 11162.770348
AT1G14762 1905.659841 13086.704764
AT1G14763 301.933287 9091.750938
AT1G14764 12539.914579 13193.595080
AT1G14765 26686.845759 15759.686758
AT1G14766 8226.613056 11842.418317
AT1G14767 2590.875118 1360.606708
AT1G14768 9970.229926 16224.172308
AT1G14769 10212.541185 3693.202582
AT1G14770 593.706107 7980.171026
AT1G14771 3386.273507 12069.239021
AT1G14772 7489.564226 20703.917234
AT1G14773 239.876522 6950.240913
AT1G14774 734.205939 17234.014100
AT1G14775 4855.644154 3079.154393
AT1G14776 636.005097 8063.734123
AT1G14777 11398.051088 1986.073366
AT1G14778 9817.275307 13697.825861
AT1G14779 172.526383 28987.622303
AT1G14780 6243.838191 130.757561
AT1G14781 12055.870235 22759.651601
AT1G14782 4608.451186 2203.039521
AT1G14783 5268.819422 2075.447676
AT1G14784 28118.869472 13019.838862
AT1G14785 14507.648061 11306.148686
AT1G14786 24152.394055 1565.611744
AT1G14787 5745.665151 4289.692282
AT1G14788 1000.389538 544.096194
AT1G14789 1370.231483 17156.765648
AT1G14790 6820.321909 5560.405835
AT1G14791 7333.524522 2361.661122
AT1G14792 15467.610828 399.489731
AT1G14793 4420.210273 9174.710135
AT1G14794 13335.182470 4659.334544
AT1G14795 6312.248299 4927.581347
AT1G14796 1889.294717 1868.577532
AT1G14797 20019.644276 12521.027863
AT1G14798 1159.183264 4574.634693
AT1G14799 17707.974120 8519.019135
AT1G14800 635.552721 13090.782311
AT1G14801 22829.230018 996.174932
AT1G14802 17378.208136 658.371227
AT1G14803 278.000122 539.139988
AT1G14804 4583.878872 12821.682394
AT1G14805 1658.826441 1173.012848
AT1G14806 6991.589129 9859.749504
AT1G14807 1536.113102 15475.298074
AT1G14808 6203.659597 1006.228584
AT1G14809 9184.637349 587.396222
AT1G14810 7606.840571 1933.421583
AT1G14811 2801.922910 1822.299631
AT1G14812 23906.250496 19563.032929
AT1G14813 13195.697348 3726.735130
AT1G14814 4837.822016 12024.703879
AT1G14815 6304.956206 3751.014374
AT1G14816 4555.494644 509.967193
AT1G14817 12853.232704 1152.681051
AT1G14818 8950.814356 22700.199591
AT1G14819 1972.664388 7604.776971
AT1G14820 3357.006989 7172.205939
AT1G14821 4236.724631 3292.124393
AT1G14822 5742.390210 9892.034181
AT1G14823 5210.472182 1085.600574
AT1G14824 2626.599719 1801.594531
AT1G14825 11190.994568 1408.278481
AT1G14826 3287.491897 5117.773553
AT1G14827 11904.906034 5719.656972
AT1G14828 3246.676229 2237.692495
AT1G14829 2552.871395 429.184240
AT1G14830 3490.937468 4158.063417
AT1G14831 1406.490677 15835.638905
AT1G14832 19217.251869 10870.513749
AT1G14833 995.382305 1817.835932
AT1G14834 1692.983489 14577.771905
AT1G14835 1957.700430 14146.780847
AT1G14836 13334.792352 5811.519883
AT1G14837 2185.465987 4420.470840
AT1G14838 546.728599 4247.798151
AT1G14839 4709.772210 2693.008148
AT1G14840 4597.622730 10582.905362
AT1G14841 16085.398114 7343.523301
AT1G14842 5189.442946 1729.833277
AT1G14843 18453.595386 106.102481
AT1G14844 15695.187872 4745.760674
AT1G14845 20607.153783 23936.926939
AT1G14846 255.449812 14173.196631
AT1G14847 15695.866604 221.940367
AT1G14848 18051.786431 3465.869686
AT1G14849 1435.052339 15373.989959
AT1G14850 1859.478713 5106.055788
AT1G14851 1980.886563 11887.173986
AT1G14852 4890.388806 1799.846553
AT1G14853 1317.061434 5466.096805
AT1G14854 650.062380 3167.864772
AT1G14855 6745.334880 4443.748619
AT1G14856 4479.212134 4042.807642
AT1G14857 19810.433821 28877.763604
AT1G14858 22688.859096 1497.774071
AT1G14859 8505.368084 906.828761
AT1G14860 1432.613758 4416.308267
AT1G14861 8371.800043 1360.253456
AT1G14862 21818.097720 9867.538316
AT1G14863 9417.261086 2749.559923
AT1G14864 4097.571429 30.650960
AT1G14865 12624.021210 9404.093692
AT1G14866 17565.157994 2178.415296
AT1G14867 7329.871578 5901.488998
AT1G14868 10896.449477 9143.831629
AT1G14869 5436.696249 7037.388836
AT1G14870 938.980438 923.573534
AT1G14871 7835.313883 12641.528306
AT1G14872 6466.339061 10138.781457
AT1G14873 1000.286264 32.493057
AT1G14874 13697.378094 4509.455672
AT1G14875 1439.473128 8366.800958
AT1G14876 9875.121708 1558.851253
AT1G14877 26021.025666 19796.746910
AT1G14878 14298.488662 1102.373974
AT1G14879 30931.315287 13114.906827
AT1G14880 8181.684286 16113.502029
AT1G14881 65.064394 11545.686544
AT1G14882 2823.558184 1411.907834
AT1G14883 1085.707541 9040.980132
AT1G14884 3275.848750 5112.121952
AT1G14885 2394.002777 14852.881008
AT1G14886 12138.451949 8613.163976
AT1G14887 3569.143406 3234.963530
AT1G14888 14828.585314 19837.011597
AT1G14889 16370.586261 12601.917600
AT1G14890 16378.499405 8659.329691
AT1G14891 17511.077212 3868.097110
AT1G14892 12649.469283 9330.810846
AT1G14893 4858.859218 2305.654653
AT1G14894 14799.160863 20445.698294
AT1G14895 8356.232185 2983.767205
AT1G14896 17651.019440 19374.300211
AT1G14897 17162.610767 4451.629261
AT1G14898 3995.499985 10615.232154
AT1G14899 12730.152440 1801.612903
AT1G14900 21387.884518 499.542100
AT1G14901 24879.571764 9936.563982
AT1G14902 8473.404981 2951.442061
AT1G14903 17567.796503 2726.768456
AT1G14904 1163.295022 11188.466445
AT1G14905 22663.563036 3079.449538
AT1G14906 4487.847652 2816.871914
AT1G14907 14448.308054 4040.884426
AT1G14908 5582.209235 5817.827082
AT1G14909 16330.077731 7914.457320
AT1G14910 5051.869991 93.157872
AT1G14911 6704.885342 10806.083316
AT1G14912 6340.328684 15329.818354
AT1G14913 12145.701346 1760.425306
AT1G14914 15573.645528 5403.254860
AT1G14915 1912.007569 38.806543
AT1G14916 4307.279641 4326.540910
AT1G14917 14929.283090 12671.850276
AT1G14918 1746.377636 13672.904965
AT1G14919 872.242195 1598.677175
AT1G14920 3968.395642 24546.829951
AT1G14921 2555.965697 23568.135685
AT1G14922 10092.082369 367.272439
AT1G14923 2241.959044 21396.743156
AT1G14924 2723.045503 27279.036103
AT1G14925 11776.500137 3326.520798
AT1G14926 7121.189001 2512.512223
AT1G14927 10395.490280 12180.001282
AT1G14928 8128.852687 6127.505905
AT1G14929 2112.764794 4569.173681
AT1G14930 4767.143773 50.132603
AT1G14931 12080.507462 14255.040590
AT1G14932 3385.948332 13727.098056
AT1G14933 14150.542253 6628.896023
AT1G14934 2795.450301 12071.417646
AT1G14935 6657.458724 3119.223609
AT1G14936 188.303934 14416.248787
AT1G14937 6795.643513 17813.918882
AT1G14938 6509.826319 3224.986175
AT1G14939 573.620014 14132.069613
AT1G14940 8591.193243 11216.045076
AT1G14941 9651.367412 8796.806604
AT1G14942 846.365856 2839.966887
AT1G14943 2700.327189 21513.965636
AT1G14944 183.820002 6098.550920
AT1G14945 10145.236610 1887.866604
AT1G14946 5172.526383 2908.652425
AT1G14947 6076.137638 9389.245399
AT1G14948 2894.449904 21008.899136
AT1G14949 2911.166967 18271.832942
AT1G14950 10862.045503 6001.397992
AT1G14951 1452.615009 664.538347
AT1G14952 8971.392865 3289.790460
AT1G14953 16288.767296 4312.494278
AT1G14954 581.301492 1125.790124
AT1G14955 22990.614124 5285.901975
AT1G14956 1370.756493 9004.033479
AT1G14957 13620.939909 5785.360393
AT1G14958 2888.978851 2227.101230
AT1G14959 23079.112522 17134.443556
AT1G14960 4132.336802 15731.052400
AT1G14961 23167.602649 22790.692770
AT1G14962 20395.621723 383.041627
AT1G14963 2371.822321 108.106998
AT1G14964 3606.503830 7154.091372
AT1G14965 9959.688955 1729.396039
AT1G14966 16233.199225 13809.519822
AT1G14967 1138.008423 2299.577044
AT1G14968 17923.882504 9729.207129
AT1G14969 5816.823634 15246.394604
AT1G14970 3541.872311 13219.291177
AT1G14971 9888.639607 28359.990173
